PRODUCT_NAME,TAXONOMY_INDEX,ADDITIONAL_DETAILS,ACQUISITION_COST,SALE_COST,QUANTITY,WAREHOUSE_NAME,CITY,STATE,COUNTRY_NAME,CREATION_DATE
Asus ROG STRIX X99 GAMING,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",255.86,319.99,213,Sydney,Sydney,New South Wales,Australia,08/12/2017
MSI Z170A KRAIT GAMING 3X,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,299.89,78,Toronto,Toronto,Ontario,Canada,10/12/2017
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",834.06,1073.99,216,San Francisco,South San Francisco,California,United States of America,15/12/2017
Supermicro X11SSL-CF,,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",317.81,419.99,68,Sydney,Sydney,New South Wales,Australia,18/12/2017
Corsair Dominator Platinum,,"Speed:DDR4-3200,Speed:DDR4-3200,Speed:DDR4-3200Speed:DDR4-3200",1051.97,1449.99,227,San Francisco,South San Francisco,California,United States of America,19/12/2017
EVGA Z270 Classified K,,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",234.26,283.98,24,Mexico City,Monterrey,Nuevo León,Mexico,01/01/2018
Intel Xeon E5-2680 V4,,"Speed:2.4GHz,Cores:14,TDP:120W",1365.13,1639.99,171,"Seattle, Washington",Seattle,Washington,United States of America,21/01/2018
AMD FirePro W9100,,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,2998.89,142,New Jersey,South Brunswick,New Jersey,United States of America,07/02/2018
ATI FirePro W9000,,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,3192.97,7,Bombay,Bombay,Maharashtra,India,16/02/2018
Intel Xeon E5-2680 V4,,"Speed:2.4GHz,Cores:14,TDP:120W",1365.13,1639.99,123,Beijing,Beijing,Shenzhen,China,19/02/2018
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",834.06,1073.99,184,Beijing,Beijing,Shenzhen,China,23/02/2018
Crucial CT525MX300SSD1,,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",135.59,150.99,164,Toronto,San Francisco,Ontario,Canada,28/02/2018
Zotac ZT-P10810D-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,759.99,210,San Francisco,South San Francisco,California,United States of America,06/03/2018
Intel Xeon E5-2690 V4,TRUE,"Speed:2.6GHz,Cores:14,TDP:135W",1499.26,1994.49,63,Toronto,Toronto,Ontario,Canada,23/03/2018
Intel Core i9-7900X,TRUE,"Speed:3.3GHz,Cores:10,TDP:140W",855.82,1029.99,146,Sydney,Sydney,New South Wales,AU,29/03/2018
Kingston,,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB",474.18,644,21,Beijing,Beijing,Shenzhen,China,30/03/2018
PNY SSD7CS1311-120-RB,,"Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A",50.59,57.98,176,Toronto,Toronto,Ontario,Canada,13/05/2018
Asus ROG MAXIMUS IX EXTREME,,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,573.99,173,Sydney,Sydney,New South Wales,Australia,23/05/2018
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",546.64,686.99,227,"Seattle, Washington",Seattle,Washington,United States of America,01/06/2018
Asus X99-E-10G WS,,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",582.02,649,172,Sydney,Sydney,New South Wales,Australia,07/06/2018
Intel Xeon E5-2695 V2,TRUE,"Speed:2.4GHz,Cores:12,TDP:115W",1793.53,2259.99,58,Sydney,Sydney,New South Wales,Australia,10/06/2018
Intel Xeon E5-2680 V4,,"Speed:2.4GHz,Cores:14,TDP:120W",1365.13,1639.99,111,Bombay,Bombay,Maharashtra,India,13/06/2018
,,"Series:850 EVO-Series,Type:SSD,Capacity:250GB,Cache:N/A",87.98,104.88,74,Toronto,Toronto,Ontario,Canada,14/06/2018
Intel Core i7-980,,"Speed:3.33GHz,Cores:6,TDP:130W",563.7,699.99,175,San Francisco,South San Francisco,California,US,28/06/2018
Intel Xeon E5-2630 V3 (OEM/Tray),,"Speed:2.4GHz,Cores:8,TDP:85W",421.9,589.99,155,San Francisco,South San Francisco,California,United States of America,22/07/2018
PNY VCGGTX1080T11XGPB-OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,759.99,107,New Jersey,South Brunswick,New Jersey,United States of America,26/07/2018
AMD 100-506061,,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,999.99,128,Beijing,Beijing,Shenzhen,China,27/07/2018
PNY SSD7CS1311-120-RB,TRUE,"Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A",50.59,57.98,226,San Francisco,South San Francisco,California,United States of America,01/08/2018
Intel Xeon E5-2640 V4,,"Speed:2.4GHz,Cores:10,TDP:90W",738.71,899.99,97,San Francisco,South San Francisco,California,US,12/08/2018
Gigabyte X299 AORUS Gaming 3,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",227.48,280.98,101,San Francisco,South San Francisco,California,United States of America,02/09/2018
Supermicro X10SAT-O,,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",207.08,281.97,41,Sydney,Sydney,New South Wales,Australia,07/09/2018
Western Digital WD2003FZEX,,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",91.76,117.45,78,Sydney,Sydney,New South Wales,Australia,09/09/2018
NVIDIA VCQM4000-PB,,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,790,134,"Seattle, Washington",Seattle,Washington,United States of America,18/09/2018
Seagate ST10000DM0004,,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",284.23,399.99,136,Mexico City,Monterrey,Nuevo León,Mexico,18/09/2018
PNY VCGGTX780T3XPB-OC,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,749.99,12,Beijing,Beijing,Shenzhen,China,10/10/2018
SanDisk SDSSDHII-240G-G25,,"Series:Ultra II,Type:SSD,Capacity:240GB,Cache:N/A",73.39,84.95,149,Mexico City,Monterrey,Nuevo León,Mexico,20/10/2018
Gigabyte GV-N1070WF2OC-8GD,,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,769.99,210,San Francisco,South San Francisco,California,United States of America,21/10/2018
Western Digital WDS500G1B0B,,"Series:Blue,Type:SSD,Capacity:500GB,Cache:N/A",106.89,149.88,154,Beijing,San Francisco,Shenzhen,China,24/10/2018
PNY VCQP6000-PB,,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",4058.99,5499.99,104,"Seattle, Washington",Seattle,Washington,United States of America,25/10/2018
Kingston SA400S37/120G,,"Series:A400,Type:SSD,Capacity:120GB,Cache:N/A",40.63,54.99,320,Sydney,Sydney,New South Wales,Australia,05/11/2018
MSI GeForce GTX 1080 TI ARMOR 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,764.98,136,Bombay,Bombay,Maharashtra,India,06/11/2018
Corsair Vengeance LPX,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",609.53,734.99,185,San Francisco,South San Francisco,California,United States of America,07/11/2018
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x8GBSize:64GB",510.93,640.99,26,Beijing,Beijing,Shenzhen,China,11/11/2018
Supermicro X10SAT-O,,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",207.08,281.97,15,Beijing,Beijing,Shenzhen,China,20/11/2018
MSI GAMING,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,849.99,126,"Southlake, Texas",Southlake,Texas,United States of America,20/11/2018
MSI GTX 1080 TI LIGHTNING X,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,113,Bombay,Bombay,Maharashtra,India,21/11/2018
Asus VANGUARD B85,,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",258.1,287,96,San Francisco,South San Francisco,California,United States of America,22/12/2018
G.Skill TridentZ RGB,TRUE,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",1330.26,1504.99,226,San Francisco,South San Francisco,California,United States of America,24/12/2018
Intel Xeon E5-2630 V3,,"Speed:2.4GHz,Cores:8,TDP:85W",499.96,629.99,112,San Francisco,South San Francisco,California,United States of America,25/12/2018
Zotac ZT-P10810C-10P,TRUE,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,135,Bombay,Bombay,Maharashtra,India,30/12/2018
MSI GeForce GTX 1080 TI ARMOR 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,764.98,273,New Jersey,South Brunswick,New Jersey,United States of America,11/01/2019
ASRock EP2C602-4L/D16,,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",225.47,301.99,119,San Francisco,South San Francisco,California,United States of America,09/02/2019
MSI GTX 1080 TI LIGHTNING Z,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,164,Sydney,Sydney,New South Wales,Australia,28/02/2019
PNY VCQK6000-PB,,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,2290.79,63,Mexico City,Monterrey,Nuevo León,Mexico,17/03/2019
Supermicro X10SDV-8C-TLN4F,,"CPU:Xeon D-1541,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",664.29,948.99,172,San Francisco,South San Francisco,California,United States of America,17/03/2019
Corsair Dominator Platinum,TRUE,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1131.68,1314.99,66,Sydney,Sydney,New South Wales,Australia,20/03/2019
Supermicro X11SSL-CF,,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",317.81,419.99,18,Bombay,Bombay,Maharashtra,India,28/03/2019
Intel Xeon E5-1650 V4,,"Speed:3.6GHz,Cores:6,TDP:140W",535.47,601.99,97,San Francisco,South San Francisco,California,United States of America,31/03/2019
Intel Xeon E5-2630 V3,,"Speed:2.4GHz,Cores:8,TDP:85W",499.96,629.99,88,"Seattle, Washington",Seattle,Washington,United States of America,04/04/2019
Corsair Vengeance LPX,TRUE,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",867.52,1163.99,187,Beijing,Beijing,Shenzhen,China,14/04/2019
MSI GTX 1080 TI LIGHTNING Z,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,211,"Seattle, Washington",Seattle,Washington,United States of America,26/04/2019
MSI GTX 1080 TI AERO 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,798.26,122,Toronto,Toronto,Ontario,Canada,27/04/2019
AMD 100-5056062,,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,1499.99,132,"Southlake, Texas",Southlake,Texas,United States of America,27/04/2019
Kingston HyperX Beast,,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",708.91,863.05,154,San Francisco,South San Francisco,California,United States of America,29/04/2019
Western Digital WD2003FZEX,,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",91.76,117.45,88,San Francisco,South San Francisco,California,United States of America,02/05/2019
Kingston,,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",566.98,653.5,124,Bombay,Bombay,Maharashtra,India,06/05/2019
AMD FirePro W9100,,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,2998.89,87,Toronto,Toronto,Ontario,Canada,25/05/2019
Crucial CT1050MX300SSD1,,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",192.52,267.99,176,Toronto,Toronto,Ontario,Canada,30/05/2019
MSI Z170A KRAIT GAMING,,"CPU:LGA1151,CPU:LGA1151,CPU:LGA1151,CPU:LGA1151",262.4,299.89,81222,Toronto,Toronto,Ontario,Canada,01/06/2019
Intel Core i7-5930K,TRUE,"Speed:3.5GHz,Cores:6,TDP:140W",481.56,554.99,104,"Seattle, Washington",Seattle,Washington,United States of America,06/06/2019
Intel Xeon E5-1650 V3,,"Speed:3.5GHz,Cores:6,TDP:140W",399.77,564.89,89,"Seattle, Washington",Seattle,Washington,United States of America,08/06/2019
Gigabyte GA-X99-UD5 WIFI,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",217.83,305,189,San Francisco,South San Francisco,California,United States of America,18/06/2019
Asus MAXIMUS IX CODE,TRUE,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",266.15,298.98,69,Sydney,Sydney,New South Wales,Australia,21/06/2019
Intel Core i7-980,,"Speed:3.33GHz,Cores:6,TDP:130W",563.7,699.99,176,Sydney,Sydney,New South Wales,AU,09/07/2019
Intel Xeon E5-2697 V4,,"Speed:2.3GHz,Cores:18,TDP:145W",2144.4,2554.99,71,Toronto,Toronto,Ontario,Canada,16/07/2019
Western Digital WD2500AVVS,,,12.63,15.55,71,Sydney,Sydney,New South Wales,Australia,17/07/2019
Western Digital WD1003FZEX,TRUE,"Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,Cache:64MB",61.76,70.89,213,San Francisco,South San Francisco,California,United States of America,30/07/2019
PNY VCGGTX780T3XPB-OC,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,749.99,8,Bombay,Bombay,Maharashtra,India,30/07/2019
PNY VCQP5000-PB,,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,2015.11,90,New Jersey,South Brunswick,New Jersey,United States of America,15/08/2019
PNY VCQP5000-PB,,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,2015.11,98,San Francisco,South San Francisco,California,United States of America,26/08/2019
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",1163.49,1431.99,164,Sydney,Sydney,New South Wales,Australia,29/08/2019
Intel Core 2 Extreme QX9775,,"Speed:3.2GHz,Cores:4,TDP:150W",892,737.68,25,Beijing,Beijing,Shenzhen,China,07/09/2019
MSI GTX 1080 TI AERO 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,798.26,146,New Jersey,South Brunswick,New Jersey,United States of America,14/09/2019
Gigabyte GV-N1070WF2OC-8GD,,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",0,769.99,178,Beijing,Beijing,Shenzhen,China,28/09/2019
MSI Z170A KRAIT GAMING,TRUE,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",262.4,299.89,46,Beijing,Beijing,Shenzhen,China,24/10/2019
MSI X99A WORKSTATION,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",239.95,289.97,9,Beijing,Beijing,Shenzhen,China,26/10/2019
PNY VCQK6000-PB,,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,2290.79,89,New Jersey,South Brunswick,New Jersey,United States of America,09/11/2019
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",546.64,686.99,125,Bombay,Bombay,Maharashtra,India,19/11/2019
Zotac ZT-70203-10P,,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,820.61,131,New Jersey,South Brunswick,New Jersey,United States of America,25/11/2019
Corsair Vengeance LPX,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",595.42,699.01,70,"Seattle, Washington",Seattle,Washington,United States of America,12/12/2019
MSI GTX 1080 TI LIGHTNING Z,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,111,Bombay,Bombay,Maharashtra,India,20/12/2019
Intel Xeon E5-1660 V3 (OEM/Tray),,"Speed:3.0GHz,Cores:8,TDP:140W",914.52,1019.99,110,San Francisco,South San Francisco,California,US,24/12/2019
Intel Core i7-3930K,,"Speed:3.2GHz,Cores:6,TDP:130W",509.32,660,35,Sydney,Sydney,New South Wales,Australia,25/12/2019
PNY VCQK6000-PB,,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,2290.79,96,San Francisco,South San Francisco,California,United States of America,09/01/2020
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",546.05,677.99,276,"Seattle, Washington",Seattle,Washington,United States of America,20/01/2020
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",617.62,695.99,9,Bombay,Bombay,Maharashtra,India,24/01/2020
Corsair Dominator Platinum,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",616.53,719.99,5,Beijing,Beijing,Shenzhen,China,24/01/2020
Intel Core i7-5930K,,"Speed:3.5GHz,Cores:6,TDP:140W",481.56,554.99,60,Sydney,Sydney,New South Wales,Australia,01/03/2020
Intel Core i7-6950X (OEM/Tray),,"Speed:3.0GHz,Cores:10,TDP:140W",1479.56,1704.37,71,"Seattle, Washington",Seattle,Washington,United States of America,02/03/2020
Gigabyte X299 AORUS Gaming 3,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",227.48,280.98,54,Toronto,Toronto,Ontario,Canada,05/03/2020
Gigabyte GV-N108TAORUS-11GD,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.59GHz",605.3,744.98,164,Toronto,Toronto,Ontario,Canada,20/03/2020
MSI Z170 Krait Gaming,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",231.58,299.89,44,Beijing,Beijing,Shenzhen,China,22/03/2020
Intel Core i7-3930K,TRUE,"Speed:3.2GHz,Cores:6,TDP:130W",509.32,660,50,Beijing,Beijing,Shenzhen,China,06/04/2020
MSI GAMING,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,849.99,21,Beijing,Beijing,Shenzhen,China,10/04/2020
Corsair Dominator Platinum,,"Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",609.89,749.99,5,Beijing,Beijing,Shenzhen,China,13/04/2020
Corsair Dominator Platinum,,"Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",609.89,749.99,105,San Francisco,South San Francisco,California,United States of America,15/04/2020
Asus RAMPAGE V EXTREME,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",459,unknown,47,Beijing,Beijing,Shenzhen,China,24/05/2020
Intel Xeon E5-2650,TRUE,"Speed:2.0GHz,Cores:8,TDP:95W",869.03,1064.99,195,San Francisco,South San Francisco,California,United States of America,31/05/2020
G.Skill Trident Z,,"Speed:DDR4-3600,Type:288-pin DIMM,CAS:17Module:4x16GBSize:64GB",594.04,768.99,59,Sydney,Sydney,New South Wales,Australia,21/06/2020
Intel Xeon E5-2630 V3 (OEM/Tray),,"Speed:2.4GHz,Cores:8,TDP:85W",421.9,589.99,50,Beijing,Beijing,Shenzhen,China,21/06/2020
Intel DG43RK,,"CPU:LGA775,Form Factor:Micro ATX,RAM Slots:4,Max RAM:8GB",219.69,289.79,23,Mexico City,Monterrey,Nuevo León,Mexico,24/07/2020
AMD FirePro W9100,,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,2998.89,-12,San Francisco,South San Francisco,California,United States of America,31/07/2020
Samsung MZ-7KE256BW,,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",97.19,119.99,225,San Francisco,San Francisco,California,United States of America,16/08/2020
Intel Xeon E5-2630 V3 (OEM/Tray),,"Speed:2.4GHz,Cores:8,TDP:85W",421.9,589.99,77,"Seattle, Washington",Seattle,Washington,United States of America,19/08/2020
Intel DP35DPM,,"CPU:LGA775,Form Factor:ATX,RAM Slots:4,Max RAM:8GB",626.22,789.79,32,Bombay,Bombay,Maharashtra,India,28/08/2020
Seagate ST10000DM0004,,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",284.23,399.99,163,Toronto,,Ontario,Canada,03/09/2020
Samsung MZ-V6E1T0,,"Series:960 EVO,Type:SSD,Capacity:1TB,Cache:1000MB",358.06,449.99,150,Sydney,Sydney,New South Wales,Australia,10/09/2020
PNY VCGGTX1080T11XGPB-OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,759.99,71,Sydney,Sydney,New South Wales,Australia,21/09/2020
Crucial CT275MX300SSD1,,"Series:MX300,Type:SSD,Capacity:275GB,Cache:N/A",79.21,97.88,94,San Francisco,South San Francisco,California,United States of America,23/09/2020
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",647.83,760.99,282,"Seattle, Washington",Seattle,Washington,United States of America,02/10/2020
MSI Z170A KRAIT GAMING 3X,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,299.89,55,Mexico City,Monterrey,Nuevo León,Mexico,23/10/2020
Corsair Vengeance LPX,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",565.73,699.99,100,"Seattle, Washington",Seattle,Washington,United States of America,07/11/2020
MSI GTX 1080 TI LIGHTNING Z,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,185,Toronto,Toronto,Ontario,Canada,10/11/2020
Intel Xeon E5-1660 V3 (OEM/Tray),,"Speed:3.0GHz,Cores:8,TDP:140W",914.52,1019.99,66,Sydney,Sydney,New South Wales,AU,16/11/2020
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",546.64,686.99,178,Sydney,Sydney,New South Wales,Australia,19/11/2020
Supermicro X10SAT-O,,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",207.08,281.97,54,Toronto,Toronto,Ontario,Canada,03/12/2020
EVGA 11G-P4-6598-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,809.99,5,Bombay,Bombay,Maharashtra,India,04/12/2020
Intel Core i7-7820X,,"Speed:3.6GHz,Cores:8,TDP:140W",511.1,678.75,35,Bombay,Bombay,Maharashtra,India,14/12/2020
G.Skill Ripjaws V Series,TRUE,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",499.09,645.99,16,Bombay,Bombay,Maharashtra,India,20/12/2020
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",836.03,1055.99,139,Beijing,Beijing,Shenzhen,China,10/01/2021
Crucial CT525MX300SSD1,,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",135.59,150.99,124,Beijing,San Francisco,Shenzhen,China,20/01/2021
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,49,Beijing,Beijing,Shenzhen,China,28/01/2021
Hitachi A7K1000-1000,,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",29.94,41.99,125,Beijing,San Francisco,Shenzhen,China,23/02/2021
AMD 100-506061,,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,999.99,178,San Francisco,South San Francisco,California,United States of America,24/02/2021
PNY VCQM6000-PB,TRUE,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3,193,San Francisco,South San Francisco,California,United States of America,12/03/2021
PNY VCQP5000-PB,,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,2015.11,68,"Seattle, Washington",Seattle,Washington,United States of America,23/03/2021
Corsair Dominator Platinum,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1131.68,1314.99,118,San Francisco,South San Francisco,California,United States of America,10/04/2021
Corsair Vengeance LPX,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",609.53,734.99,27,Beijing,Beijing,Shenzhen,China,13/04/2021
AMD Opteron 6378,,"Speed:2.4GHz,Cores:16,TDP:115W",826.99,651.92,186,San Francisco,South San Francisco,California,United States of America,16/04/2021
Zotac ZT-P10810G-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,754.98,235,"Seattle, Washington",Seattle,Washington,United States of America,30/04/2021
Intel Xeon E5-2640 V3,,"Speed:2.6GHz,Cores:8,TDP:90W",899.99,668.24,58,Sydney,Sydney,New South Wales,Australia,01/05/2021
G.Skill Trident Z,TRUE,"Speed:DDR4-3600,Type:288-pin DIMM,CAS:17Module:4x16GBSize:64GB",594.04,768.99,11,Bombay,Bombay,Maharashtra,India,18/05/2021
Seagate ST2000DM006,TRUE,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",47.93,66.89,39,Beijing,Beijing,Shenzhen,China,29/05/2021
SanDisk SDSSDHII-240G-G25,,,73.39,84.95,136,Beijing,Beijing,Shenzhen,China,11/06/2021
Intel Xeon E5-2643 V4 (OEM/Tray),,"Speed:3.4GHz,Cores:6,TDP:135W",1225.59,1708.86,145,Sydney,Sydney,New South Wales,Australia,22/06/2021
MSI Z170 Krait Gaming,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",231.58,299.89,79,Toronto,Toronto,Ontario,Canada,23/06/2021
Asus MAXIMUS IX CODE,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",266.15,298.98,81,Toronto,Toronto,Ontario,Canada,23/06/2021
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,30,Sydney,Sydney,New South Wales,Australia,27/06/2021
PNY VCGGTX780T3XPB-OC,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,749.99,167,San Francisco,South San Francisco,California,United States of America,03/07/2021
MSI GeForce GTX 1080 Ti GAMING X 11G,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,759.99,184,San Francisco,South San Francisco,California,United States of America,11/07/2021
Asus ROG MAXIMUS IX EXTREME,,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,573.99,120,Bombay,Bombay,Maharashtra,India,20/07/2021
Intel Xeon E5-2699 V4 (OEM/Tray),,"Speed:2.2GHz,Cores:22,TDP:145W",1535.62,1756,133,Mexico City,Monterrey,Nuevo León,Monterrey,01/08/2021
