PRODUCT_NAME,TAXONOMY_INDEX,ADDITIONAL_DETAILS,ACQUISITION_COST,SALE_COST,QUANTITY,WAREHOUSE_NAME,CITY,STATE,COUNTRY_NAME,CREATION_DATE,DETAILS_GROUP_ONE,DETAILS_GROUP_TWO,DETAILS_GROUP_THREE,DETAILS_GROUP_FOUR,PROFIT,TOTAL PROFIT,PROFIT AFTER tax
Corsair Dominator Platinum,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",616.53,719.99,104.0,San Francisco,South San Francisco,California,United States,,Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,103.46000000000004,10759.840000000004,10759.840000000004
ATI FirePro S9150,,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,3177.44,103.0,"Seattle, Washington",Seattle,Washington,United States,,Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz,,,549.3800000000001,56586.140000000014,56586.140000000014
Samsung MZ-75E250B/AM,,"Series:850 EVO-Series,Type:SSD,Capacity:250GB,Cache:N/A",87.98,104.88,39.0,Beijing,Beijing,Beijing,China,2007-02-08,Series:850 EVO-Series,Type:SSD,Capacity:250GB,Cache:N/A,16.89999999999999,659.0999999999997,329.54999999999984
PNY VCGGTX1080T11XGPB-OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,759.99,35.0,Bombay,Bombay,Maharashtra,India,2007-02-08,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz,,,159.07000000000005,5567.450000000002,5567.450000000002
Asus MAXIMUS IX CODE,True,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",266.15,298.98,58.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2007-03-08,CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,32.83000000000004,1904.1400000000024,1332.8980000000015
MSI X299 TOMAHAWK ARCTIC,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",223.92,281.98,28.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2007-06-08,CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB,58.06000000000003,1625.6800000000007,1137.9760000000003
Intel DP35DPM,,"CPU:LGA775,Form Factor:ATX,RAM Slots:4,Max RAM:8GB",626.22,789.79,74.0,"Seattle, Washington",Seattle,Washington,United States,,CPU:LGA775,Form Factor:ATX,RAM Slots:4,Max RAM:8GB,163.56999999999994,12104.179999999995,12104.179999999995
Intel Core 2 Extreme QX9775,,"Speed:3.2GHz,Cores:4,TDP:150W",892.0,737.68,102.0,"Seattle, Washington",Seattle,Washington,United States,,Speed:3.2GHz,Cores:4,TDP:150W,,-154.32000000000005,-15740.640000000005,-15740.640000000005
Kingston SA400S37/120G,,"Series:A400,Type:SSD,Capacity:120GB,Cache:N/A",40.63,54.99,268.0,Beijing,Beijing,Beijing,China,,Series:A400,Type:SSD,Capacity:120GB,Cache:N/A,14.36,3848.48,1924.24
Samsung MZ-V6P512BW,,"Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB",223.99,279.99,66.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB,56.0,3696.0,2587.2
Zotac ZT-P10810D-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,759.99,161.0,Bombay,Bombay,Maharashtra,India,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,,179.89,28962.289999999997,28962.289999999997
Asus X99-DELUXE/U3.1,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",332.38,440.3,69.0,Sydney,Sydney,New South Wales,Australia,2007-03-09,CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB,107.92000000000002,7446.480000000001,5584.860000000001
EVGA 11G-P4-6696-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,759.99,45.0,Sydney,Sydney,New South Wales,Australia,2007-09-09,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz,,,165.52999999999997,7448.8499999999985,5586.637499999999
EVGA 06G-P4-4998-KR,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.19GHz",521.03,741.78,214.0,San Francisco,South San Francisco,California,United States,,Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.19GHz,,,220.75,47240.5,47240.5
Asus KGPE-D16,,"CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB",360.72,417.98,39.0,Sydney,Sydney,New South Wales,Australia,2007-09-10,CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB,57.25999999999999,2233.1399999999994,1674.8549999999996
Gigabyte GV-N98TWF3OC-6GD,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,749.99,12.0,Beijing,Beijing,Beijing,China,2007-11-10,Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz,,,116.70000000000005,1400.4000000000005,700.2000000000003
Corsair Dominator Platinum,True,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",537.63,659.99,29.0,Bombay,Bombay,Maharashtra,India,2007-12-10,Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,122.36000000000001,3548.4400000000005,3548.4400000000005
Intel Xeon E5-1650 V4 (OEM/Tray),,"Speed:3.6GHz,Cores:6,TDP:140W",453.14,594.99,103.0,"Seattle, Washington",Seattle,Washington,United States,,Speed:3.6GHz,Cores:6,TDP:140W,,141.85000000000002,14610.550000000003,14610.550000000003
Samsung MZ-75E120B/AM,,"Series:850 EVO-Series,Type:SSD,Capacity:120GB,Cache:N/A",74.41,88.99,177.0,Toronto,San Francisco,California,United States,,Series:850 EVO-Series,Type:SSD,Capacity:120GB,Cache:N/A,14.579999999999998,2580.66,2580.66
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",1139.87,1318.99,180.0,Sydney,Sydney,New South Wales,Australia,,Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,,179.12000000000012,32241.60000000002,24181.200000000015
Intel Xeon E5-2697 V2,,"Speed:2.7GHz,Cores:12,TDP:130W",2101.59,2377.09,66.0,New Jersey,South Brunswick,New Jersey,United States,,Speed:2.7GHz,Cores:12,TDP:130W,,275.5,18183.0,18183.0
ASRock Z270 SuperCarrier,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",264.35,353.98,94.0,Sydney,Sydney,New South Wales,Australia,,CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,89.63,8425.22,6318.914999999999
Gigabyte GV-N108TAORUSX W-11GD,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,824.98,90.0,New Jersey,South Brunswick,New Jersey,United States,2007-10-11,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz,,,228.93000000000006,20603.700000000004,20603.700000000004
G.Skill Trident Z,,"Speed:DDR4-3400,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",565.39,731.99,182.0,San Francisco,South San Francisco,California,United States,2007-11-11,Speed:DDR4-3400,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,166.60000000000002,30321.200000000004,30321.200000000004
Intel Xeon E5-2697 V2,,"Speed:2.7GHz,Cores:12,TDP:130W",2101.59,2377.09,11.0,Beijing,Beijing,Beijing,China,,Speed:2.7GHz,Cores:12,TDP:130W,,275.5,3030.5,1515.25
Western Digital WDS250G1B0A,,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",72.54,89.89,39.0,Beijing,Beijing,Beijing,China,,Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A,17.349999999999994,676.6499999999997,338.3249999999999
PNY VCQM6000-PB,,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3254.99,181.0,New Jersey,South Brunswick,New Jersey,United States,2007-04-12,Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz,,,749.9499999999998,135740.94999999995,135740.94999999995
Asus X99-DELUXE II,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",289.33,383.98,81.0,Sydney,Sydney,New South Wales,Australia,2007-09-12,CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB,94.65000000000003,7666.650000000002,5749.987500000002
Western Digital WD2500AVVS,,"Series:AV-GP,Type:5400RPM,Capacity:250GB,Cache:8MB",12.63,15.55,57.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Series:AV-GP,Type:5400RPM,Capacity:250GB,Cache:8MB,2.92,166.44,116.508
PNY VCGGTX1080T11XGPB-OC,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,759.99,131.0,"Southlake, Texas",Southlake,Texas,United States,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz,,,159.07000000000005,20838.170000000006,18754.353000000006
Seagate ST1000DX002,,"Series:FireCuda,Type:Hybrid,Capacity:1TB,Cache:64MB",55.41,68.06,60.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Series:FireCuda,Type:Hybrid,Capacity:1TB,Cache:64MB,12.650000000000006,759.0000000000003,531.3000000000002
SanDisk SDSSDA-240G-G26,,"Series:SSD PLUS,Type:SSD,Capacity:240GB,Cache:N/A",61.1,83.88,84.0,Toronto,Toronto,Ontario,Canada,,Series:SSD PLUS,Type:SSD,Capacity:240GB,Cache:N/A,22.779999999999994,1913.5199999999995,1913.5199999999995
Intel SSDPECME040T401,,"Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A",7123.66,8867.99,69.0,Toronto,Toronto,Ontario,Canada,2008-01-02,Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A,1744.33,120358.76999999999,120358.76999999999
Intel Core i7-4770K,,"Speed:3.5GHz,Cores:4,TDP:84W",714.15,799.0,63.0,Sydney,Sydney,New South Wales,Australia,,Speed:3.5GHz,Cores:4,TDP:84W,,84.85000000000002,5345.550000000001,4009.162500000001
Seagate ST1000DM010,,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",42.18,49.37,58.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2008-12-03,Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB,7.189999999999998,417.01999999999987,291.9139999999999
MSI X99A WORKSTATION,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",239.95,289.97,21.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB,50.02000000000004,1050.4200000000008,735.2940000000004
PNY VCQP6000-PB,,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",4058.99,5499.99,13.0,Bombay,Bombay,Maharashtra,India,,Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz,,,1441.0,18733.0,18733.0
Samsung MZ-V6E1T0,,"Series:960 EVO,Type:SSD,Capacity:1TB,Cache:1000MB",358.06,449.99,136.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2008-01-04,Series:960 EVO,Type:SSD,Capacity:1TB,Cache:1000MB,91.93,12502.480000000001,8751.736
AMD 100-5056062,,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,1499.99,60.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz,,,156.1500000000001,9369.000000000005,6558.300000000004
G.Skill Ripjaws V Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",452.54,645.2,38.0,Sydney,Sydney,New South Wales,Australia,,Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,192.66000000000003,7321.080000000001,5490.81
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",647.83,760.99,226.0,San Francisco,South San Francisco,California,United States,,Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB,,113.15999999999997,25574.159999999993,25574.159999999993
ASRock X299 Taichi,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",214.36,282.98,50.0,Toronto,Toronto,Ontario,Canada,2008-08-05,CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB,68.62,3431.0,3431.0
ASRock EP2C602-4L/D16,True,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",225.47,301.99,78.0,Toronto,Toronto,Ontario,Canada,,CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB,76.52000000000001,5968.56,5968.56
Crucial,True,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",590.13,766.11,76.0,"Seattle, Washington",Seattle,Washington,United States,,Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,175.98000000000002,13374.480000000001,13374.480000000001
PNY SSD7CS1311-120-RB,,"Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A",50.59,57.98,162.0,Sydney,Sydney,New South Wales,Australia,,Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A,7.3899999999999935,1197.179999999999,897.8849999999992
Crucial CT275MX300SSD1,,"Series:MX300,Type:SSD,Capacity:275GB,Cache:N/A",79.21,97.88,60.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Series:MX300,Type:SSD,Capacity:275GB,Cache:N/A,18.67,1120.2,784.14
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",603.22,721.99,10.0,Bombay,Bombay,Maharashtra,India,,Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB,,118.76999999999998,1187.6999999999998,1187.6999999999998
EVGA 11G-P4-6598-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,809.99,73.0,Toronto,Toronto,Ontario,Canada,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz,,,146.45000000000005,10690.850000000004,10690.850000000004
Seagate ST1000DX002,,"Series:FireCuda,Type:Hybrid,Capacity:1TB,Cache:64MB",55.41,,88.0,Toronto,Toronto,Ontario,Canada,2008-08-07,Series:FireCuda,Type:Hybrid,Capacity:1TB,Cache:64MB,,,
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",556.8,758.99,187.0,Beijing,Beijing,Beijing,China,,Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB,,202.19000000000005,37809.53000000001,18904.765000000007
Zotac ZT-P10810C-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,197.0,"Southlake, Texas",Southlake,Texas,United States,2008-07-08,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz,,,224.96000000000004,44317.12000000001,33237.84000000001
MSI X99A XPOWER GAMING TITANIUM,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",257.23,329.99,212.0,Sydney,Sydney,New South Wales,Australia,2008-09-08,CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB,72.75999999999999,15425.119999999999,11568.84
AMD 100-506061,,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,999.99,175.0,"Southlake, Texas",Southlake,Texas,United States,,Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz,,,293.0,51275.0,38456.25
Kingston,,"Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB",556.84,671.38,177.0,San Francisco,South San Francisco,California,United States,2008-11-09,Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB,,114.53999999999996,20273.579999999994,20273.579999999994
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",834.06,1073.99,272.0,"Seattle, Washington",Seattle,Washington,United States,,Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,,239.93000000000006,65260.96000000002,65260.96000000002
Intel Xeon E5-2650,,"Speed:2.0GHz,Cores:8,TDP:95W",869.03,1064.99,147.0,Sydney,Sydney,New South Wales,Australia,2008-08-10,Speed:2.0GHz,Cores:8,TDP:95W,,195.96000000000004,28806.120000000006,21604.590000000004
Corsair Vengeance LPX,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",821.91,1099.99,225.0,"Seattle, Washington",Seattle,Washington,United States,2008-11-10,Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,,278.08000000000004,62568.00000000001,62568.00000000001
PNY VCQP5000-PB,,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,2015.11,51.0,Beijing,Beijing,Beijing,China,,Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz,,,412.89999999999986,21057.899999999994,10528.949999999997
Gigabyte GV-N98TWF3OC-6GD,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,749.99,167.0,San Francisco,South San Francisco,California,United States,,Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz,,,116.70000000000005,19488.90000000001,19488.90000000001
Intel Xeon E5-2690 V4,,"Speed:2.6GHz,Cores:14,TDP:135W",1499.26,1994.49,27.0,Beijing,Beijing,Beijing,China,2008-11-11,Speed:2.6GHz,Cores:14,TDP:135W,,495.23,13371.210000000001,6685.6050000000005
Intel DP35DPM,,"CPU:LGA775,Form Factor:ATX,RAM Slots:4,Max RAM:8GB",626.22,789.79,47.0,Beijing,Beijing,Beijing,China,,CPU:LGA775,Form Factor:ATX,RAM Slots:4,Max RAM:8GB,163.56999999999994,7687.789999999997,3843.8949999999986
SanDisk SDSSDHII-240G-G25,,"Series:Ultra II,Type:SSD,Capacity:240GB,Cache:N/A",73.39,84.95,176.0,Toronto,Toronto,Ontario,Canada,2008-01-12,Series:Ultra II,Type:SSD,Capacity:240GB,Cache:N/A,11.560000000000002,2034.5600000000004,2034.5600000000004
Kingston,,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",566.98,653.5,177.0,Sydney,Sydney,New South Wales,Australia,,Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB,,86.51999999999998,15314.039999999997,11485.529999999999
Corsair CB-9060011-WW,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,799.99,535923.0,"Seattle, Washington",Seattle,Washington,United States,2009-04-01,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,,226.48000000000002,121375841.04,121375841.04
Samsung MZ-V6E250,,"Series:960 EVO,Type:SSD,Capacity:250GB,Cache:512MB",92.98,127.88,29.0,Sydney,Sydney,New South Wales,Australia,,Series:960 EVO,Type:SSD,Capacity:250GB,Cache:512MB,34.89999999999999,1012.0999999999998,759.0749999999998
Corsair Vengeance LPX,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",595.42,699.01,34.0,Sydney,Sydney,New South Wales,Australia,2009-04-02,Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,103.59000000000003,3522.0600000000013,2641.545000000001
Seagate ST2000DX002,,"Series:FireCuda,Type:Hybrid,Capacity:2TB,Cache:64MB",64.48,90.99,225.0,San Francisco,South San Francisco,California,United States,,Series:FireCuda,Type:Hybrid,Capacity:2TB,Cache:64MB,26.50999999999999,5964.749999999998,5964.749999999998
Intel Core i7-5960X,,"Speed:3.0GHz,Cores:8,TDP:140W",865.59,0.0,124.0,Beijing,Beijing,Beijing,China,,Speed:3.0GHz,Cores:8,TDP:140W,,-865.59,-107333.16,-107333.16
EVGA 11G-P4-6696-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,759.99,167.0,San Francisco,South San Francisco,California,United States,2009-11-03,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz,,,165.52999999999997,27643.509999999995,27643.509999999995
Zotac ZT-P10810G-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,754.98,186.0,Sydney,Sydney,New South Wales,Australia,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,,156.73000000000002,29151.780000000002,21863.835000000003
MSI GTX 1080 TI LIGHTNING X,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,173.0,"Seattle, Washington",Seattle,Washington,United States,2009-01-04,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,,121.03999999999996,20939.919999999995,20939.919999999995
PNY VCQK4200-PB,,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,949.89,177.0,San Francisco,South San Francisco,California,United States,2009-12-04,Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz,,,150.84000000000003,26698.680000000004,26698.680000000004
Western Digital WD5000AACS,,"Series:Caviar Green,Type:5400RPM,Capacity:500GB,Cache:16MB",20.14,26.99,225.0,San Francisco,South San Francisco,California,United States,2009-12-04,Series:Caviar Green,Type:5400RPM,Capacity:500GB,Cache:16MB,6.849999999999998,1541.2499999999995,1541.2499999999995
AMD 100-5056062,True,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,1499.99,84.0,Toronto,Toronto,Ontario,Canada,2009-02-06,Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz,,,156.1500000000001,13116.600000000008,13116.600000000008
G.Skill Trident X,,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",507.32,649.99,177.0,San Francisco,South San Francisco,California,United States,2009-02-06,Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB,,142.67000000000002,25252.590000000004,25252.590000000004
Intel Xeon E5-2699 V4 (OEM/Tray),,"Speed:2.2GHz,Cores:22,TDP:145W",1535.62,1756.0,157.0,Toronto,Toronto,Ontario,Canada,,Speed:2.2GHz,Cores:22,TDP:145W,,220.3800000000001,34599.66000000002,34599.66000000002
Intel Xeon E5-2630 V4,,"Speed:2.2GHz,Cores:10,TDP:85W",528.95,647.99,176.0,San Francisco,South San Francisco,California,United States,2009-02-07,Speed:2.2GHz,Cores:10,TDP:85W,,119.03999999999996,20951.039999999994,20951.039999999994
Intel Core i7-6950X (OEM/Tray),True,"Speed:3.0GHz,Cores:10,TDP:140W",1479.56,1704.37,101.0,San Francisco,South San Francisco,California,United States,2009-03-07,Speed:3.0GHz,Cores:10,TDP:140W,,224.80999999999995,22705.809999999994,22705.809999999994
MSI GTX 1080 TI AERO 11G OC,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,798.26,170.0,"Southlake, Texas",Southlake,Texas,United States,,Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,,82.53999999999996,14031.799999999994,10523.849999999995
PNY SSD7CS1311-120-RB,,"Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A",50.59,57.98,136.0,Beijing,Beijing,Beijing,China,,Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A,7.3899999999999935,1005.039999999999,502.5199999999995
Samsung MZ-7KE256BW,,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",97.19,119.99,136.0,Beijing,San Francisco,California,United States,,Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A,22.799999999999997,3100.7999999999997,3100.7999999999997
Gigabyte GV-N1070WF2OC-8GD,,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,769.99,214.0,Sydney,Sydney,New South Wales,Australia,2009-01-09,Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz,,,218.37,46731.18,35048.385
MSI X99A GODLIKE GAMING CARBON,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",415.0,549.59,215.0,San Francisco,South San Francisco,California,United States,,CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB,134.59000000000003,28936.850000000006,28936.850000000006
Corsair Dominator Platinum,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1131.68,1314.99,77.0,Toronto,Toronto,Ontario,Canada,,Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,,183.30999999999995,14114.869999999995,14114.869999999995
Intel Xeon E5-2687W,,"Speed:3.1GHz,Cores:8,TDP:150W",581.16,710.99,35.0,Sydney,Sydney,New South Wales,Australia,,Speed:3.1GHz,Cores:8,TDP:150W,,129.83000000000004,4544.050000000001,3408.037500000001
PNY VCQM6000-PB,True,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3254.99,133.0,Mexico City,Monterrey,Nuevo Leon,Mexico,,Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz,,,749.9499999999998,99743.34999999998,69820.34499999997
ATI FirePro S9050,,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,1699.0,125.0,Bombay,Bombay,Maharashtra,India,2009-03-12,Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz,,,461.96000000000004,57745.00000000001,57745.00000000001
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",546.05,677.99,226.0,Sydney,Sydney,New South Wales,Australia,,Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB,,131.94000000000005,29818.440000000013,22363.83000000001
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x8GBSize:64GB",510.93,640.99,184.0,San Francisco,South San Francisco,California,United States,,Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x8GBSize:64GB,,130.06,23931.04,23931.04
Intel Xeon E5-1680 V3 (OEM/Tray),,"Speed:3.2GHz,Cores:8,TDP:140W",1519.85,1751.99,157.0,Toronto,Toronto,Ontario,Canada,2010-01-02,Speed:3.2GHz,Cores:8,TDP:140W,,232.1400000000001,36445.98000000002,36445.98000000002
