PRODUCT_NAME,TAXONOMY_INDEX,ADDITIONAL_DETAILS,ACQUISITION_COST,SALE_COST,QUANTITY,WAREHOUSE_NAME,CITY,STATE,COUNTRY_NAME,CREATION_DATE
Seagate ST10000DM0004,,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",284.23,399.99,136.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
PNY VCGGTX780T3XPB-OC,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,749.99,12.0,Beijing,Beijing,Beijing,China,2018-10-10
SanDisk SDSSDHII-240G-G25,,"Series:Ultra II,Type:SSD,Capacity:240GB,Cache:N/A",73.39,84.95,149.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
Gigabyte GV-N1070WF2OC-8GD,,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,769.99,210.0,San Francisco,South San Francisco,California,United States,
Western Digital WDS500G1B0B,,"Series:Blue,Type:SSD,Capacity:500GB,Cache:N/A",106.89,149.88,154.0,Beijing,San Francisco,California,United States,
PNY VCQP6000-PB,,"Chipset:Quadro P6000,Memory:24GBCore Clock:1.42GHz",4058.99,5499.99,104.0,"Seattle, Washington",Seattle,Washington,United States,
Kingston SA400S37/120G,,"Series:A400,Type:SSD,Capacity:120GB,Cache:N/A",40.63,54.99,320.0,Sydney,Sydney,New South Wales,Australia,2018-05-11
MSI GeForce GTX 1080 TI ARMOR 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,764.98,136.0,Bombay,Bombay,Maharashtra,India,2018-06-11
Corsair Vengeance LPX,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",609.53,734.99,185.0,San Francisco,South San Francisco,California,United States,2018-07-11
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x8GBSize:64GB",510.93,640.99,26.0,Beijing,Beijing,Beijing,China,2018-11-11
Supermicro X10SAT-O,,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",207.08,281.97,15.0,Beijing,Beijing,Beijing,China,
MSI GAMING,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,849.99,126.0,"Southlake, Texas",Southlake,Texas,United States,
MSI GTX 1080 TI LIGHTNING X,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,113.0,Bombay,Bombay,Maharashtra,India,
Asus VANGUARD B85,,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",258.1,287.0,96.0,San Francisco,South San Francisco,California,United States,
G.Skill TridentZ RGB,True,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",1330.26,1504.99,226.0,San Francisco,South San Francisco,California,United States,
Intel Xeon E5-2630 V3,,"Speed:2.4GHz,Cores:8,TDP:85W",499.96,629.99,112.0,San Francisco,South San Francisco,California,United States,
Zotac ZT-P10810C-10P,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,135.0,Bombay,Bombay,Maharashtra,India,
MSI GeForce GTX 1080 TI ARMOR 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,764.98,273.0,New Jersey,South Brunswick,New Jersey,United States,2019-11-01
ASRock EP2C602-4L/D16,,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",225.47,301.99,119.0,San Francisco,South San Francisco,California,United States,2019-09-02
MSI GTX 1080 TI LIGHTNING Z,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,164.0,Sydney,Sydney,New South Wales,Australia,
PNY VCQK6000-PB,,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,2290.79,63.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
Supermicro X10SDV-8C-TLN4F,,"CPU:Xeon D-1541,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",664.29,948.99,172.0,San Francisco,South San Francisco,California,United States,
Corsair Dominator Platinum,True,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1131.68,1314.99,66.0,Sydney,Sydney,New South Wales,Australia,
Supermicro X11SSL-CF,,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",317.81,419.99,18.0,Bombay,Bombay,Maharashtra,India,
Intel Xeon E5-1650 V4,,"Speed:3.6GHz,Cores:6,TDP:140W",535.47,601.99,97.0,San Francisco,South San Francisco,California,United States,
Intel Xeon E5-2630 V3,,"Speed:2.4GHz,Cores:8,TDP:85W",499.96,629.99,88.0,"Seattle, Washington",Seattle,Washington,United States,2019-04-04
Corsair Vengeance LPX,True,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",867.52,1163.99,187.0,Beijing,Beijing,Beijing,China,
MSI GTX 1080 TI LIGHTNING Z,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,211.0,"Seattle, Washington",Seattle,Washington,United States,
MSI GTX 1080 TI AERO 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,798.26,122.0,Toronto,Toronto,Ontario,Canada,
AMD 100-5056062,,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,1499.99,132.0,"Southlake, Texas",Southlake,Texas,United States,
Kingston HyperX Beast,,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",708.91,863.05,154.0,San Francisco,South San Francisco,California,United States,
Western Digital WD2003FZEX,,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",91.76,117.45,88.0,San Francisco,South San Francisco,California,United States,2019-02-05
Kingston,,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",566.98,653.5,124.0,Bombay,Bombay,Maharashtra,India,2019-06-05
AMD FirePro W9100,,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,2998.89,87.0,Toronto,Toronto,Ontario,Canada,
Crucial CT1050MX300SSD1,,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",192.52,267.99,176.0,Toronto,Toronto,Ontario,Canada,
MSI Z170A KRAIT GAMING,,"CPU:LGA1151,CPU:LGA1151,CPU:LGA1151,CPU:LGA1151",262.4,299.89,81222.0,Toronto,Toronto,Ontario,Canada,2019-01-06
Intel Core i7-5930K,True,"Speed:3.5GHz,Cores:6,TDP:140W",481.56,554.99,104.0,"Seattle, Washington",Seattle,Washington,United States,2019-06-06
Intel Xeon E5-1650 V3,,"Speed:3.5GHz,Cores:6,TDP:140W",399.77,564.89,89.0,"Seattle, Washington",Seattle,Washington,United States,2019-08-06
Gigabyte GA-X99-UD5 WIFI,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",217.83,305.0,189.0,San Francisco,South San Francisco,California,United States,
Asus MAXIMUS IX CODE,True,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",266.15,298.98,69.0,Sydney,Sydney,New South Wales,Australia,
Intel Core i7-980,,"Speed:3.33GHz,Cores:6,TDP:130W",563.7,699.99,176.0,Sydney,Sydney,New South Wales,Australia,2019-09-07
Intel Xeon E5-2697 V4,,"Speed:2.3GHz,Cores:18,TDP:145W",2144.4,2554.99,71.0,Toronto,Toronto,Ontario,Canada,
Western Digital WD2500AVVS,,,12.63,15.55,71.0,Sydney,Sydney,New South Wales,Australia,
Western Digital WD1003FZEX,True,"Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,Cache:64MB",61.76,70.89,213.0,San Francisco,South San Francisco,California,United States,
PNY VCGGTX780T3XPB-OC,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,749.99,8.0,Bombay,Bombay,Maharashtra,India,
PNY VCQP5000-PB,,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,2015.11,90.0,New Jersey,South Brunswick,New Jersey,United States,
PNY VCQP5000-PB,,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,2015.11,98.0,San Francisco,South San Francisco,California,United States,
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",1163.49,1431.99,164.0,Sydney,Sydney,New South Wales,Australia,
Intel Core 2 Extreme QX9775,,"Speed:3.2GHz,Cores:4,TDP:150W",892.0,737.68,25.0,Beijing,Beijing,Beijing,China,2019-07-09
MSI GTX 1080 TI AERO 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,798.26,146.0,New Jersey,South Brunswick,New Jersey,United States,
Gigabyte GV-N1070WF2OC-8GD,,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",0.0,769.99,178.0,Beijing,Beijing,Beijing,China,
MSI Z170A KRAIT GAMING,True,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",262.4,299.89,46.0,Beijing,Beijing,Beijing,China,
MSI X99A WORKSTATION,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",239.95,289.97,9.0,Beijing,Beijing,Beijing,China,
PNY VCQK6000-PB,,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,2290.79,89.0,New Jersey,South Brunswick,New Jersey,United States,2019-09-11
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",546.64,686.99,125.0,Bombay,Bombay,Maharashtra,India,
Zotac ZT-70203-10P,,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,820.61,131.0,New Jersey,South Brunswick,New Jersey,United States,
Corsair Vengeance LPX,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",595.42,699.01,70.0,"Seattle, Washington",Seattle,Washington,United States,2019-12-12
MSI GTX 1080 TI LIGHTNING Z,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,111.0,Bombay,Bombay,Maharashtra,India,
Intel Xeon E5-1660 V3 (OEM/Tray),,"Speed:3.0GHz,Cores:8,TDP:140W",914.52,1019.99,110.0,San Francisco,South San Francisco,California,United States,
Intel Core i7-3930K,,"Speed:3.2GHz,Cores:6,TDP:130W",509.32,660.0,35.0,Sydney,Sydney,New South Wales,Australia,
PNY VCQK6000-PB,,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,2290.79,96.0,San Francisco,South San Francisco,California,United States,2020-09-01
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",546.05,677.99,276.0,"Seattle, Washington",Seattle,Washington,United States,
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",617.62,695.99,9.0,Bombay,Bombay,Maharashtra,India,
Corsair Dominator Platinum,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",616.53,719.99,5.0,Beijing,Beijing,Beijing,China,
Intel Core i7-5930K,,"Speed:3.5GHz,Cores:6,TDP:140W",481.56,554.99,60.0,Sydney,Sydney,New South Wales,Australia,2020-01-03
Intel Core i7-6950X (OEM/Tray),,"Speed:3.0GHz,Cores:10,TDP:140W",1479.56,1704.37,71.0,"Seattle, Washington",Seattle,Washington,United States,2020-02-03
Gigabyte X299 AORUS Gaming 3,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",227.48,280.98,54.0,Toronto,Toronto,Ontario,Canada,2020-05-03
Gigabyte GV-N108TAORUS-11GD,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.59GHz",605.3,744.98,164.0,Toronto,Toronto,Ontario,Canada,
MSI Z170 Krait Gaming,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",231.58,299.89,44.0,Beijing,Beijing,Beijing,China,
Intel Core i7-3930K,True,"Speed:3.2GHz,Cores:6,TDP:130W",509.32,660.0,50.0,Beijing,Beijing,Beijing,China,2020-06-04
MSI GAMING,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,849.99,21.0,Beijing,Beijing,Beijing,China,2020-10-04
Corsair Dominator Platinum,,"Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",609.89,749.99,5.0,Beijing,Beijing,Beijing,China,
Corsair Dominator Platinum,,"Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",609.89,749.99,105.0,San Francisco,South San Francisco,California,United States,
Asus RAMPAGE V EXTREME,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",459.0,,47.0,Beijing,Beijing,Beijing,China,
Intel Xeon E5-2650,True,"Speed:2.0GHz,Cores:8,TDP:95W",869.03,1064.99,195.0,San Francisco,South San Francisco,California,United States,
G.Skill Trident Z,,"Speed:DDR4-3600,Type:288-pin DIMM,CAS:17Module:4x16GBSize:64GB",594.04,768.99,59.0,Sydney,Sydney,New South Wales,Australia,
Intel Xeon E5-2630 V3 (OEM/Tray),,"Speed:2.4GHz,Cores:8,TDP:85W",421.9,589.99,50.0,Beijing,Beijing,Beijing,China,
Intel DG43RK,,"CPU:LGA775,Form Factor:Micro ATX,RAM Slots:4,Max RAM:8GB",219.69,289.79,23.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
AMD FirePro W9100,,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,2998.89,12.0,San Francisco,South San Francisco,California,United States,
Samsung MZ-7KE256BW,,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",97.19,119.99,225.0,San Francisco,San Francisco,California,United States,
Intel Xeon E5-2630 V3 (OEM/Tray),,"Speed:2.4GHz,Cores:8,TDP:85W",421.9,589.99,77.0,"Seattle, Washington",Seattle,Washington,United States,
Intel DP35DPM,,"CPU:LGA775,Form Factor:ATX,RAM Slots:4,Max RAM:8GB",626.22,789.79,32.0,Bombay,Bombay,Maharashtra,India,
Seagate ST10000DM0004,,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",284.23,399.99,163.0,Toronto,Toronto,Ontario,Canada,2020-03-09
Samsung MZ-V6E1T0,,"Series:960 EVO,Type:SSD,Capacity:1TB,Cache:1000MB",358.06,449.99,150.0,Sydney,Sydney,New South Wales,Australia,2020-10-09
PNY VCGGTX1080T11XGPB-OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,759.99,71.0,Sydney,Sydney,New South Wales,Australia,
Crucial CT275MX300SSD1,,"Series:MX300,Type:SSD,Capacity:275GB,Cache:N/A",79.21,97.88,94.0,San Francisco,South San Francisco,California,United States,
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",647.83,760.99,282.0,"Seattle, Washington",Seattle,Washington,United States,2020-02-10
MSI Z170A KRAIT GAMING 3X,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,299.89,55.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
Corsair Vengeance LPX,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",565.73,699.99,100.0,"Seattle, Washington",Seattle,Washington,United States,2020-07-11
MSI GTX 1080 TI LIGHTNING Z,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,185.0,Toronto,Toronto,Ontario,Canada,2020-10-11
Intel Xeon E5-1660 V3 (OEM/Tray),,"Speed:3.0GHz,Cores:8,TDP:140W",914.52,1019.99,66.0,Sydney,Sydney,New South Wales,Australia,
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",546.64,686.99,178.0,Sydney,Sydney,New South Wales,Australia,
Supermicro X10SAT-O,,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",207.08,281.97,54.0,Toronto,Toronto,Ontario,Canada,2020-03-12
EVGA 11G-P4-6598-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,809.99,5.0,Bombay,Bombay,Maharashtra,India,2020-04-12
Intel Core i7-7820X,,"Speed:3.6GHz,Cores:8,TDP:140W",511.1,678.75,35.0,Bombay,Bombay,Maharashtra,India,
G.Skill Ripjaws V Series,True,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",499.09,645.99,16.0,Bombay,Bombay,Maharashtra,India,
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",836.03,1055.99,139.0,Beijing,Beijing,Beijing,China,2021-10-01
Crucial CT525MX300SSD1,,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",135.59,150.99,124.0,Beijing,San Francisco,California,United States,
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,49.0,Beijing,Beijing,Beijing,China,
Hitachi A7K1000-1000,,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",29.94,41.99,125.0,Beijing,San Francisco,California,United States,
AMD 100-506061,,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,999.99,178.0,San Francisco,South San Francisco,California,United States,
PNY VCQM6000-PB,True,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3.0,193.0,San Francisco,South San Francisco,California,United States,2021-12-03
PNY VCQP5000-PB,,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,2015.11,68.0,"Seattle, Washington",Seattle,Washington,United States,
Corsair Dominator Platinum,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1131.68,1314.99,118.0,San Francisco,South San Francisco,California,United States,2021-10-04
Corsair Vengeance LPX,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",609.53,734.99,27.0,Beijing,Beijing,Beijing,China,
AMD Opteron 6378,,"Speed:2.4GHz,Cores:16,TDP:115W",826.99,651.92,186.0,San Francisco,South San Francisco,California,United States,
Zotac ZT-P10810G-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,754.98,235.0,"Seattle, Washington",Seattle,Washington,United States,
Intel Xeon E5-2640 V3,,"Speed:2.6GHz,Cores:8,TDP:90W",899.99,668.24,58.0,Sydney,Sydney,New South Wales,Australia,2021-01-05
G.Skill Trident Z,True,"Speed:DDR4-3600,Type:288-pin DIMM,CAS:17Module:4x16GBSize:64GB",594.04,768.99,11.0,Bombay,Bombay,Maharashtra,India,
Seagate ST2000DM006,True,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",47.93,66.89,39.0,Beijing,Beijing,Beijing,China,
SanDisk SDSSDHII-240G-G25,,,73.39,84.95,136.0,Beijing,Beijing,Beijing,China,2021-11-06
Intel Xeon E5-2643 V4 (OEM/Tray),,"Speed:3.4GHz,Cores:6,TDP:135W",1225.59,1708.86,145.0,Sydney,Sydney,New South Wales,Australia,
MSI Z170 Krait Gaming,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",231.58,299.89,79.0,Toronto,Toronto,Ontario,Canada,
Asus MAXIMUS IX CODE,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",266.15,298.98,81.0,Toronto,Toronto,Ontario,Canada,
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,30.0,Sydney,Sydney,New South Wales,Australia,
PNY VCGGTX780T3XPB-OC,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,749.99,167.0,San Francisco,South San Francisco,California,United States,2021-03-07
MSI GeForce GTX 1080 Ti GAMING X 11G,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,759.99,184.0,San Francisco,South San Francisco,California,United States,2021-11-07
Asus ROG MAXIMUS IX EXTREME,,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,573.99,120.0,Bombay,Bombay,Maharashtra,India,
Intel Xeon E5-2699 V4 (OEM/Tray),,"Speed:2.2GHz,Cores:22,TDP:145W",1535.62,1756.0,133.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2021-01-08
Corsair Dominator Platinum,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1068.66,1264.99,55.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
Intel Xeon E5-2640 V3,,"Speed:2.6GHz,Cores:8,TDP:90W",668.24,899.99,10.0,Bombay,Bombay,Maharashtra,India,2021-03-09
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,46.0,Toronto,Toronto,Ontario,Canada,
PNY VCQM6000-PB,,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3254.99,169.0,"Seattle, Washington",Seattle,Washington,United States,
Asus RAMPAGE V EXTREME,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",459.0,572.96,33.0,Bombay,Bombay,Maharashtra,India,
Intel Xeon E5-2695 V3 (OEM/Tray),,"Speed:2.3GHz,Cores:14,TDP:120W",1925.13,2431.95,112.0,New Jersey,South Brunswick,New Jersey,United States,
Samsung MZ-75E1T0B/AM,True,"Series:850 EVO-Series,Type:SSD,Capacity:1TB,Cache:N/A",260.23,339.99,189.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
EVGA 11G-P4-6696-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,759.99,118.0,"Southlake, Texas",Southlake,Texas,United States,2021-10-11
Kingston HyperX Predator,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",471.78,635.99,51.0,Sydney,Sydney,New South Wales,Australia,2021-11-11
PNY VCQK6000-PB,,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,2290.79,36.0,Bombay,Bombay,Maharashtra,India,
Asus MAXIMUS IX CODE,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",266.15,298.98,122.0,San Francisco,South San Francisco,California,United States,
Western Digital WDS250G1B0A,True,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",72.54,89.89,114.0,San Francisco,South San Francisco,California,United States,
Intel Core i7-5930K,True,"Speed:3.5GHz,Cores:6,TDP:140W",481.56,554.99,133.0,"Southlake, Texas",Southlake,Texas,United States,2021-01-12
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,88.0,New Jersey,South Brunswick,New Jersey,United States,2021-03-12
Asus Sabertooth 990FX,,"CPU:AM3+,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",252.31,295.72,17.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2021-12-12
Gigabyte GV-N98TWF3OC-6GD,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,749.99,44.0,Sydney,Sydney,New South Wales,Australia,
Kingston,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",650.48,741.63,12.0,Bombay,Bombay,Maharashtra,India,2022-08-01
Gigabyte GV-N108TAORUSX W-11GD,True,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,824.98,32.0,Sydney,Sydney,New South Wales,Australia,2022-10-01
Intel Xeon E5-2699 V4 (OEM/Tray),,"Speed:2.2GHz,Cores:22,TDP:145W",1535.62,1756.0,121.0,Beijing,Beijing,Beijing,China,2022-11-01
EVGA 12G-P4-3992-KR,,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,2799.99,20.0,Beijing,Beijing,Beijing,China,
MSI X99A GODLIKE GAMING CARBON,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",415.0,549.59,183.0,Beijing,Beijing,Beijing,China,2022-05-02
Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,864.98,155.0,Bombay,Bombay,Maharashtra,India,
Intel Xeon E5-2630 V4,,"Speed:2.2GHz,Cores:10,TDP:85W",528.95,647.99,226.0,"Seattle, Washington",Seattle,Washington,United States,2022-10-03
Intel Xeon E5-2687W,,"Speed:3.1GHz,Cores:8,TDP:150W",581.16,710.99,76.0,"Seattle, Washington",Seattle,Washington,United States,2022-11-03
Crucial CT1050MX300SSD1,,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",192.52,267.99,163.0,Sydney,Sydney,New South Wales,Australia,
ASRock E3C224D4M-16RE,,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",364.79,499.99,148.0,Bombay,Bombay,Maharashtra,India,
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",647.83,760.99,194.0,Beijing,Beijing,Beijing,China,
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",834.06,1073.99,166.0,Bombay,Bombay,Maharashtra,India,2022-01-04
Zotac ZT-P10810G-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,754.98,185.0,San Francisco,South San Francisco,California,United States,2022-02-04
Intel Xeon E5-2695 V3 (OEM/Tray),,"Speed:2.3GHz,Cores:14,TDP:120W",1925.13,2431.95,90.0,Toronto,Toronto,Ontario,Canada,2022-09-04
MSI GAMING,True,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,849.99,74.0,Toronto,Toronto,Ontario,Canada,2022-09-04
Zotac ZT-P10810A-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,849.99,47.0,Toronto,Toronto,Ontario,Canada,
PNY VCQM6000-PB,,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3254.99,157.0,Toronto,Toronto,Ontario,Canada,
G.Skill Ripjaws V Series,True,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x8GBSize:64GB",510.93,640.99,12.0,Bombay,Bombay,Maharashtra,India,
Intel Xeon E5-2640 V4,,"Speed:2.4GHz,Cores:10,TDP:90W",738.71,899.99,67.0,"Seattle, Washington",Seattle,Washington,United States,2022-02-05
Corsair Vengeance LPX,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",609.53,734.99,12.0,Bombay,Bombay,Maharashtra,India,2022-11-05
G.Skill Trident Z,,"Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",601.56,725.99,52.0,Beijing,Beijing,Beijing,China,
Intel Xeon E5-1650 V3,True,"Speed:3.5GHz,Cores:6,TDP:140W",399.77,564.89,113.0,San Francisco,South San Francisco,California,United States,2022-06-06
